model,parameter_value,a,b,K0,n,n_over_n0,eps,mu_b,P,dP_dn,d2eps_dn2,vs2,quark_fraction,n_q,n_n,k_bu,k_f,label,target_k0,energy_per_baryon_minus_mn
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.3972028776978416,2.4825179856115103,392.41310319652933,1287.66476493876,118.59661455184934,1134.3839712641309,2903.929144709643,0.8809621899672629,0.05322064696497414,0.02113939412742863,0.37606348357041297,1.330569195675722,3.1438824915114947,k0_315,315.0,49.94123917461661
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.4029571223021582,2.5184820143884887,399.87071770185327,1303.868420224865,125.00162640040439,1087.1558069065347,2727.9674465344738,0.8337925744984636,0.06093808150925465,0.02455543396358361,0.37840168833857457,1.4293368497236862,3.194003135785698,k0_315,315.0,54.340612860564875
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.40871136690647475,2.554446043165467,407.4186588401647,1319.010730529215,131.10813542373603,1031.769073297558,2535.0379853134336,0.7822294765438265,0.06908441035294924,0.0282355837872817,0.38047578311919306,1.527427058923836,3.2430780433676065,k0_315,315.0,58.83711251758302
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.4144656115107913,2.5904100719424457,415.05053846022,1333.0178181260712,136.87572964625073,970.5599366134778,2333.398641919586,0.7280922455919387,0.07757366575914262,0.03215161681599678,0.38231399469479455,1.6241047659732544,3.2911120758012866,k0_315,315.0,63.41127980991371
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.42021985611510787,2.626374100719424,422.75968001498427,1345.8628217961782,142.2778139805839,905.9179558690386,2131.1330397788893,0.6731131443693551,0.08632475596385653,0.03627537653030359,0.38394447958480427,1.718835392937498,3.3381385098986898,k0_315,315.0,68.04403590862375
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.42597410071942443,2.6623381294964026,430.53938622116186,1357.5629438930787,147.30147666527654,840.1418943761574,1935.4727100440134,0.618860361617477,0.0952626162371191,0.04057940728378645,0.385394693435638,1.8112406030465809,3.3842136871279442,k0_315,315.0,72.71728420584054
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.431728345323741,2.698302158273381,438.383178504818,1368.1728223325995,151.94657790573248,775.316918842526,1752.197581747787,0.5666805437055,0.10432456027441153,0.045039869783898574,0.3866884755398424,1.901111102371999,3.429390640935496,k0_315,315.0,77.4143994786507
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.43748258992805755,2.7342661870503595,446.2849883825217,1377.7750497904551,156.22420305904643,713.2185551610983,1585.243948160777,0.5176596537073096,0.11345647012964363,0.049635230396411795,0.38784735953164573,1.9883353620425703,3.473726675433159,k0_315,315.0,82.12056858288156
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.44323683453237406,2.770230215827338,454.2392877972553,1386.4693113639992,160.15464595120085,655.2465617920122,1436.616320697201,0.4726008404379215,0.12261332724850127,0.05434674304110779,0.3888900914912663,2.0728816528745684,3.517276057536834,k0_315,315.0,86.82296688290603
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.44899107913669056,2.806194244604316,462.2411554904551,1394.3619140020633,163.7651010444237,602.3903218747631,1306.6117416449185,0.432018628611131,0.13175818292812722,0.05915824873798932,0.38983283039870126,2.15477396494507,3.5600885377937543,k0_315,315.0,91.51077865342336
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.4547453237410071,2.8421582733812945,470.286286837477,1401.557236655881,167.08724846988156,555.2259568338791,1194.2630555185106,0.39614932755700333,0.14086238125621642,0.0640565091672873,0.39068881457371984,2.2340833025828424,3.602203799912685,k0_315,315.0,96.1750916064857
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.4604995683453237,2.878122302158273,478.370961823791,1408.1519283342288,170.15491297699938,513.9437248720631,1097.8507254635372,0.3649774676515424,0.14990250301643415,0.06903003793295151,0.3914695304123722,2.3108988192701,3.6436588702184043,k0_315,315.0,100.80870842655327
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.46625381294964025,2.9140863309352514,486.4919881088274,1414.2318626997412,173.0019642814164,478.4021573589227,1015.349106518417,0.3382770322015389,0.15886000496538272,0.07406908304030847,0.3921847299093318,2.385323203901007,3.684486292347236,k0_315,315.0,105.40591883025104
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.4720080575539568,2.95005035971223,494.6466339541761,1419.8712726734464,175.66059904235135,448.2028202766127,944.73787673842,0.3156644048672813,0.1677198053622017,0.07916509954234054,0.3928429580116163,2.4574622439836338,3.7247168580642938,k0_315,315.0,109.96226682556448
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.4777623021582733,2.9860143884892083,502.83256132803785,1425.1332793699307,178.1601016018487,422.77691568294136,884.1752329118559,0.2966578086435932,0.1764716588914797,0.08431150601768286,0.3934507961405904,2.5274340395399824,3.764372035445679,k0_315,315.0,114.47433515894954
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.48351654676258987,3.0219784172661868,511.0477649206688,1430.0711172154117,180.52612261414765,401.4728951889648,832.0666667751141,0.28073631468811133,0.1851064950613187,0.08950205327537522,0.3940144934872146,2.5953455833834984,3.803476321972578,k0_315,315.0,118.93955737898864
