model,parameter_value,a,b,K0,n,n_over_n0,eps,mu_b,P,dP_dn,d2eps_dn2,vs2,quark_fraction,n_q,n_n,k_bu,k_f
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.23608402877697837,1.4755251798561149,219.90330921737123,1007.4722642998078,18.552544234763396,598.9034194643654,2474.507199208553,0.5944614464206641,0.002884755688011705,0.0006810447448631074,0.23540298403211526,0.24411133529675122,2.242969107691618
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.24183827338129493,1.5114892086330933,225.74151817164272,1022.5202008128986,22.21108583467023,672.0858248830884,2755.696779887158,0.6572836647616189,0.004206296868480791,0.0010172435720025423,0.2408210298092924,0.29822296846762547,2.3008435245684105
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.2475925179856115,1.5474532374100718,231.67097191403585,1039.127919022471,26.28723669770571,742.6553440177224,3016.639765246523,0.7146909734812569,0.006019413627281362,0.0014903617767754954,0.246102156208836,0.3607730518040873,2.3609484748974574
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.253346762589928,1.58341726618705,237.70031061410216,1057.138587957179,30.757926847031865,807.7633885511513,3243.319681453906,0.7641035884538829,0.008480490423060176,0.0021485047938571843,0.2511982577960708,0.4328365466386457,2.4231067793120586
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.25910100719424456,1.6193812949640285,243.83703994557064,1076.3208271274632,35.58337293797551,864.5522150603465,3423.841862530402,0.8032476871860829,0.011772090168714631,0.0030501604194954255,0.25605084677474915,0.5151872879102921,2.486961848287565
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.2648552517985611,1.655345323741007,250.08713723812565,1096.3829659141456,40.707616684353724,910.3791611087171,3549.1459634069756,0.8303477793908065,0.01608700996679991,0.004260729075442752,0.2605945227231184,0.6080583329211228,2.551953723309622
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.2706094964028777,1.6913093525179854,256.45475147732276,1116.9902265000828,46.060461689359656,943.0648870072816,3613.3095813150644,0.8442910820824552,0.02159574239901259,0.005844012975043071,0.2647654834278346,0.71085998427289,2.617349915877209
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.27636374100719424,1.7272733812949639,262.9420072059505,1137.7830863492338,51.56086875951784,961.1279644593807,3613.654609101134,0.8447374336907394,0.02840120150640568,0.007849062297409434,0.2685146787097848,0.8220019141452428,2.682355816180954
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.28211798561151075,1.7632374100719421,269.54891584833814,1158.39597631958,57.121592496455904,963.954423809533,3550.757538023664,0.8321458667977932,0.03650810921479001,0.01029959423016159,0.27181839138134917,0.9391163276259178,2.746254192427547
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.2878722302158273,1.7992014388489206,276.27339479874837,1178.4758932454595,62.65452784354395,951.8586589114483,3428.4094271143595,0.8077031226239856,0.04581442697630564,0.013188701269729266,0.27468352894609804,1.059452949829037,2.808538037604827
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.29362647482014387,1.835165467625899,283.1113929483878,1197.7006410939957,68.0760476006823,926.0236349510542,3253.5268375049436,0.7731678544525216,0.05613956580353645,0.016484062804825905,0.277142412015318,1.1804237289287083,2.8689477896934807
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.29938071942446043,1.8711294964028777,290.0571197019516,1215.7962860292282,73.31166085331738,888.345180848264,3035.967676389083,0.7306694312659776,0.0672639451887587,0.020137528301938053,0.2792431911225224,1.2999340271864588,2.927440288004374
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.30513496402877693,1.9070935251798558,297.1033713860513,1232.5530038484285,78.29955852801574,841.2246163207581,2788.1565906364453,0.6825058343894203,0.07896959782669646,0.024096385392216008,0.2810385786365609,1.4165330149815043,2.9841028341878477
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.3108892086330935,1.9430575539568342,304.2419426458095,1247.8378255291775,82.99288527228131,787.3503237987973,2524.381451034228,0.630971675718278,0.09106079204096329,0.028309817575117777,0.2825793910579757,1.529328677692215,3.039090729657106
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.31664345323741006,1.979021582733813,311.4640995352781,1261.6019827422906,87.36077123286799,729.4933016723172,2259.6199808089364,0.5782277704467844,0.10337563613466688,0.03273321840629491,0.28391023483111516,1.6378746808888773,3.0925715099666626
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.3223976978417266,2.014985611510791,318.7610754497893,1273.8800539691692,91.38825106234732,670.3279277869864,2007.8632671788723,0.5262096110998609,0.11578597697206436,0.03732913241814872,0.2850685654235779,1.7420268771412721,3.1447010979681926
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.3281519424460431,2.0509496402877696,326.1245343894752,1284.7787302681327,95.07523295604989,612.2818523718487,1780.1843562355907,0.47656599377549297,0.12819384537700884,0.042067059370093154,0.28608488307595,1.8418343445195857,3.1956123435577486
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.3339061870503597,2.086913669064748,333.5469376025614,1294.4555258194962,98.4346901530106,557.4160560698416,1583.174769690585,0.4306181594898377,0.1405253439437858,0.04692228178020987,0.28698390527014983,1.937454008308599,3.245416755902367
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.33966043165467624,2.1228776978417265,341.02176183942436,1303.0916980018376,101.4902496220485,507.33622249411184,1418.4953977043292,0.3893327102552045,0.15272650877343127,0.05187515189509537,0.2877852797595809,2.0291047864601834,3.2942029755776265
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.34541467625899275,2.1588417266187045,348.5435543468749,1310.8665785931432,104.27336359473276,463.13790078497533,1283.816070068006,0.3533066662528136,0.16475728794696665,0.05690958527751113,0.28850509098148164,2.1170242223649955,3.3420468753264267
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.3511689208633093,2.194805755395683,356.1078557131213,1317.939748713945,106.82026715534136,425.3887543418225,1174.602230572897,0.32276798294984266,0.17659016283224135,0.06201297691687427,0.28915594394643507,2.2014619879412543,3.389006366894183
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.35692316546762587,2.2307697841726615,363.71104972257797,1324.4432632952385,109.1689454835495,394.15108831051924,1085.821171104709,0.2975975636207053,0.1882053214675672,0.0671748390960562,0.28974832637156966,2.2826559281577836,3.435132898087658
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.3626774100719424,2.26673381294964,371.3501967162013,1330.4817859734123,111.35635070173394,369.0461948671542,1012.9852208391259,0.2773778632355731,0.19959057256540114,0.07238699193279576,0.29029041813914663,2.3608375846534244,3.4804654592088533
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.36843165467625894,2.3026978417266184,379.02288499873583,1336.1367837777327,113.41610963466525,349.3581224020648,952.519617132041,0.261468830619501,0.21073731325300313,0.07764229702383306,0.29078935765242586,2.4362158781721597,3.525042714943356
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.3741858992805755,2.338661870503597,386.7271124735651,1341.471682518078,115.37693488334644,334.16776146572727,901.7285447703312,0.24910534141015975,0.22164170756136742,0.08293520166193259,0.2912506976186429,2.508989183482932,3.5688942647960067
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.37994014388489206,2.3746258992805753,394.46119738068205,1346.5364062025933,117.26187571136666,322.4992636841429,858.6150043084775,0.2395028178953085,0.23230198421297504,0.08826084930662366,0.2916792945782684,2.5793359769677786,3.6120493293332294
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.3856943884892086,2.410589928057554,402.2237121733793,1351.3708564428716,119.08841417924752,313.45284080098446,821.6925156922589,0.23195175425498418,0.24271884481109446,0.0936152964242222,0.2920790920649864,2.6474213421151758,3.654532755683074
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.3914486330935252,2.4465539568345323,410.01343429891614,1356.0074209831446,120.86924434714018,306.29674941588064,789.8359677447495,0.22588132238524672,0.2528951163150268,0.0989954475975453,0.2924531854959799,2.7133986575164375,3.6963646914284003
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.3972028776978416,2.4825179856115103,417.8293089445901,1360.472748574032,122.61342701453955,300.501956728456,762.1757724366678,0.2208805410056354,0.2628330793189564,0.10439805545967454,0.29280482223816706,2.777400025699933,3.737571156946754
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.4029571223021582,2.5184820143884887,425.6704202445197,1364.7890123994614,124.32756787332272,295.7234908245386,738.0259472485999,0.21668073829567366,0.27253777380874605,0.1098210370526088,0.29313608524954937,2.8395546306585837,3.7781681813873322
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.40871136690647475,2.554446043165467,433.53596856585034,1368.9748271209191,126.01675761743307,291.751047283879,716.8356407755739,0.21311644414781425,0.28201389849575187,0.11526228594082256,0.2934490809656522,2.899976278266091,3.8181748416294945
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.4144656115107913,2.5904100719424457,441.42525226933117,1373.0459312888659,127.68518165259665,288.4559006658399,698.1560559252254,0.21008466948739943,0.2912664277044924,0.12071991807110613,0.29374569343968515,2.9587683592788325,3.8576099002945345
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.42021985611510787,2.626374100719424,449.33765284904587,1377.0157080541992,129.33644923741244,285.7512767325634,681.6173247042278,0.20751489983824953,0.3003005925022214,0.12619227177256512,0.2940275843425427,3.016025391263824,3.896491390148211
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.42597410071942443,2.6623381294964026,457.2726226855912,1380.895591505883,130.9737471372265,283.569715113349,666.9118805969013,0.20535203157837073,0.3091223984247792,0.13167813568122694,0.2942959650381975,3.071836572713711,3.934833778536283
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.431728345323741,2.698302158273381,465.22967486214037,1384.695389741864,132.59990824368958,281.8529101737552,653.782145211654,0.2035486737818189,0.31773728763528053,0.1371761934384332,0.2945521518853078,3.1262811065089644,3.9726538696841986
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.43748258992805755,2.7342661870503595,473.2083746356795,1388.4235456007336,134.217448312383,280.5481981402413,642.0111744071633,0.20206240309678386,0.32615149895093365,0.1426856024699726,0.2947969874580849,3.179435029253824,4.009964200013535
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.44323683453237406,2.770230215827338,481.2083322536985,1392.0873495747473,135.828594154488,279.6077124367458,631.4153918735525,0.20085500563032913,0.33437066986563646,0.14820539727171417,0.2950314372606599,3.231366092594422,4.046779418483323
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.44899107913669056,2.806194244604316,489.229196875735,1395.6931152717825,137.43531065361185,278.9882671672749,621.8388386946197,0.1998922715277188,0.342399979661637,0.15373453636465928,0.2952565427720313,3.2821352099297343,4.083115546874449
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.4547453237410071,2.8421582733812945,497.27065140936725,1399.2463250734786,139.03932761651782,278.6512643030818,613.1485648778256,0.19914382429301644,0.3502456576659294,0.15927257498417502,0.2954727487568321,3.331803234431217,4.118982631641882
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.4604995683453237,2.878122302158273,505.3324081080627,1402.7517517573804,140.64216572181584,278.56246692462344,605.2308836677423,0.19858286869051334,0.3579128599475855,0.1648187175111034,0.29568085083422024,3.3804227758419905,4.154394845984758
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.46625381294964025,2.9140863309352514,513.4142048068583,1406.213560535915,142.24516076105007,278.69166145425385,597.9883107119285,0.19818587252710257,0.36540660063627517,0.17037222082362974,0.2958815921260105,3.4280425391804603,4.189366018338357
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.4720080575539568,2.95005035971223,521.5158016945238,1409.635395025309,143.84948570019816,279.0122653029267,591.337039420187,0.19793222154294535,0.3727329632963292,0.17593296199183062,0.2960750955621262,3.4747124672752,4.2239036295894925
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.4777623021582733,2.9860143884892083,529.6369785386142,1413.020449920135,145.45617040536507,279.50092523439366,585.2048449086659,0.19780387838703345,0.379896023962511,0.18149999898910382,0.29626230316916946,3.520471922112246,4.258023884400659
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.48351654676258987,3.0219784172661868,537.7775322940075,1416.371532635278,147.06611908206114,280.13713395226176,579.5293454440202,0.19778506380387575,0.3869016129189488,0.18707333181544636,0.29644321494714354,3.5653647985210553,4.2917332095270115
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.48927079136690643,3.0579424460431652,545.9372750373625,1419.691115728135,148.6801255883921,280.9028787309431,574.2565365000949,0.19786196843731946,0.3937538153224839,0.19265224082657043,0.29661855054033603,3.6094261003167487,4.325045544613908
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.495025035971223,3.0939064748201437,554.1160321789571,1422.9813816068113,150.29888683061017,281.78232713492116,569.3395755576402,0.198022497537344,0.400457731806675,0.19823660309255364,0.29678843287866935,3.6526928952517537,4.357968652394294
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5007792805755394,3.1298705035971213,562.3136409116702,1426.2442607588935,151.92301445940782,282.76154992067706,564.737745257452,0.19825604750915657,0.4070174341870586,0.20382589787389718,0.2969533827016423,3.695196641301555,4.390514345898251
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5065335251798561,3.1658345323741,570.5299488627757,1429.481464500288,153.55304507648864,283.8282787986063,560.4155855456904,0.19855331170581197,0.4134376873107677,0.2094200491957302,0.29711347598412585,3.736969935129256,4.422689848487363
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5122877697841726,3.2017985611510786,578.7648129198128,1432.6945131089806,155.1894491430665,284.9716957362285,556.3421575236277,0.19890611231408523,0.41972223039593404,0.2150185653383717,0.29726920444580085,3.7780401632430873,4.45450652171251
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5180420143884892,3.237762589928057,587.0180982061582,1435.8847600362903,156.8326387616349,286.1822501537747,552.4904162312307,0.19930725509374567,0.42587552969507625,0.22062141728200213,0.29742059710648705,3.8184362344492975,4.485970973347861
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5237962589928057,3.2737266187050356,595.2896771855312,1439.0534127866524,158.48297448066356,287.4515004158984,548.8366799387961,0.19975040388477552,0.43190101666528685,0.22622813678446668,0.297568122208339,3.858182119007259,4.517094107740057
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5295505035971223,3.3096906474820145,603.5794288778601,1442.2015509697371,160.14077125217668,288.77197643777464,545.3601780547805,0.2002299721863454,0.4378027143701401,0.23183864787089478,0.2977118557262275,3.8973030082957587,4.547882797780522
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5353047482014388,3.3456546762589925,611.8872381715404,1445.3301419212887,161.80630365525334,290.13706052719436,542.0426581717727,0.20074102941042446,0.4435841993869556,0.2374527281589711,0.2978520200424677,3.935821556123437,4.578345260526742
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5410589928057553,3.3816187050359705,620.2129952190733,1448.4400542574997,163.4798104822784,291.54088393070805,538.8680608101776,0.2012792197190086,0.4492493071563418,0.24307037764869371,0.2979886151570616,3.973760553478085,4.608487413909451
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5468132374100719,3.4175827338129494,628.5565949053148,1451.5320696600475,165.16149877184526,292.9782368750867,535.8222296332573,0.20184069163811375,0.4548005345454822,0.24869095267064636,0.2981222847394256,4.011137207732591,4.6383213265532195
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5525674820143884,3.4535467625899274,636.9179363787408,1454.6068931277482,166.8515473597197,294.44449024687276,532.8926683674996,0.20242203693518018,0.46024206420897906,0.25431479853706007,0.29825268347732836,4.04797417781014,4.667849297540147
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5583217266187049,3.489510791366906,645.2969226376787,1457.6651619152142,168.55011001039284,295.93552736663815,530.068327480984,0.20302023749940687,0.4655764912778124,0.2599414704833066,0.2983802561353983,4.084287781000831,4.697081177957131
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5640759712230216,3.525474820143885,653.6934601644425,1460.7074533458222,170.2573181828698,297.4476843706711,527.3394262060041,0.20363261903631186,0.4708071350940601,0.26557099198691025,0.2985049792361113,4.120096398818757,4.726022154704235
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5698302158273381,3.561438848920863,662.107458601479,1463.7342916494392,171.97328347610562,298.9776980901,524.6972916395962,0.20425681067647242,0.47593670826014356,0.2712031171880304,0.29862709863930764,4.155415741710988,4.754679872585379
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5755844604316546,3.597402877697841,670.5388304641962,1466.7461539452,173.69809979496165,300.5226604234208,522.1342224449899,0.20489070969443893,0.48096866920085446,0.27683809194650477,0.2987463684851498,4.1902637105689795,4.783057170763212
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5813387050359712,3.6333669064748197,678.9874908859615,1469.7434754948129,175.43184527053828,302.07997824602245,519.6433715642848,0.20553245058245442,0.4859048092719703,0.28247527259291777,0.2988634324430534,4.224651882683732,4.811165198489971
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5870929496402877,3.6693309352517978,687.4533573913872,1472.7266543229089,177.17458396475013,303.64733825683817,517.2186436021638,0.20618037798497038,0.49074828476237703,0.2881148580320558,0.2989780916082319,4.258596290148314,4.839006985074085
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5928471942446043,3.7052949640287767,695.9363496945031,1475.6960552794367,178.92636738609727,305.2226760492479,514.8546034406436,0.2068330229367261,0.4955011228966716,0.2937564504543426,0.2990907437902617,4.292108637208969,4.866591052421549
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.5986014388489208,3.741258992805755,704.436389518793,1478.65201361985,180.68723583829302,306.80414879203926,512.5464000537488,0.20748908192466453,0.5001666020801481,0.29940044766935225,0.29920099117956855,4.32520469188909,4.893918359188289
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.6043556834532374,3.777223021582734,712.9534004365707,1481.5948381623382,182.45721962163432,308.3901111907608,510.2896956749875,0.20814739849746328,0.5047463559779566,0.30504632893758904,0.2993093545156484,4.357894170121463,4.920998315104011
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.6101099280575538,3.813187050359711,721.4873077253507,1484.5248140854521,184.23634010498102,309.9790942580383,508.0806116686212,0.20880694705598588,0.5092435391321302,0.31069453902367805,0.29941538903387577,4.390191818572528,4.947831252888688
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.6158641726618704,3.84915107913669,730.0380382394211,1487.4422053943115,186.0246106828048,311.56978646297307,505.9156674207744,0.20946681849758184,0.5136592212548934,0.31634431132828555,0.2995198613335849,4.4221048893505355,4.974428572964464
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.6216184172661869,3.885115107913668,738.6055202945965,1490.3472571059187,187.82203763022628,313.1610170455222,503.79174384505694,0.21012620753477584,0.5179961834178308,0.3219959676861175,0.29962244958006945,4.453646347203898,5.000791521393108
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.6273726618705036,3.921079136690647,747.1896835649405,1493.2401971964223,189.62862086803776,314.7517412638999,501.706037161111,0.21078440150141306,0.5222564705727245,0.32764943212230446,0.2997232297481991,4.484826386289299,5.026924909379756
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.6331269064748201,3.9570431654676255,755.7904589899288,1496.1212383149077,191.44435464796035,316.3410272755666,499.6560239247351,0.21144077042303325,0.5264420991639699,0.33330465768179474,0.2998222487930253,4.515654905504966,5.052833175838532
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.6388811510791367,3.9930071942446044,764.4077786908945,1498.9905793174344,193.26922816668653,317.92804443794927,497.63943354978574,0.2120947581823482,0.5305549675666248,0.33896156838971925,0.29991958268941743,4.546141215534204,5.078520918111885
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.6446353956834533,4.028971223021583,773.0415758958463,1501.8484066343842,195.10322611649636,319.51205290195446,495.65421781555807,0.21274587467717554,0.5345967156766467,0.3446199653412897,0.3000154303421636,4.57629357527882,5.103993731674361
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.6503896402877698,4.064935251798561,781.6917848716491,1504.6948954752297,196.9463291795369,321.09239435464843,493.6985249268062,0.2133936888602506,0.5385693479932885,0.35027992451137363,0.30010971577639617,4.606121335577076,5.12925463495238
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.6561438848920864,4.10089928057554,790.3583408627084,1507.5302109133245,198.798514471901,322.6684837507331,491.7706836477737,0.2140378225357402,0.5424746829096951,0.35594144589997007,0.30020243899211635,4.635633062065303,5.154307244554843
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.6618981294964028,4.136863309352518,799.0411800356334,1510.354508855177,200.65975594274818,324.2398019129306,489.869179123586,0.21467794482151004,0.5463140602958723,0.36160425462742285,0.30029387486897996,4.664835558011134,5.179157527754154
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.6676523741007195,4.172827338129497,807.7402394290785,1513.1679368980267,202.5300247332253,325.80588894102226,487.9926381301578,0.2153137672272648,0.550089413129329,0.36726850264346805,0.3003838714572515,4.693737519376839,5.203807558537229
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.6734066187050359,4.208791366906475,816.455456908274,1515.9706351009788,204.40928949973505,327.3663382849262,486.13981388099273,0.21594503924089553,0.5538024524028432,0.37293423690315525,0.3004723818018807,4.722346766040673,5.22826027315777
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.6791608633093525,4.244755395683454,825.1867711237427,1518.762736678969,206.29751670464708,328.91955518563566,484.3095743533782,0.21657073039918912,0.5574542881151385,0.37860113557177805,0.3005597277375745,4.750668975948748,5.252521767334832
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.684915107913669,4.280719424460432,833.934121473818,1521.5443686202595,208.19465665109735,330.46591088669703,482.50088733227324,0.21719111036266683,0.5610468984646078,0.38426949700651614,0.3006456109071529,4.7787126617740485,5.276592598265365
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.6906693525179856,4.31668345323741,842.6974480704653,1524.3156522401557,210.1006800739077,332.0082826016795,480.71281332691535,0.21780809120063518,0.5645810097788022,0.3899388004678758,0.30073055205010973,4.806482016032759,5.3004804156174545
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.6964235971223022,4.352647482014389,851.4766917081744,1527.0767036771292,212.0155703885956,333.545694144539,478.94449248256365,0.21842104809887847,0.5680586770431924,0.39560946724295615,0.300814129879346,4.833985622969589,5.324184558523932
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.7021778417266187,4.388611510791367,860.2717938354886,1529.8276343410714,213.93928709555618,335.07589957091983,477.19514116409164,0.21902853109019957,0.5714810046415587,0.40128129842696947,0.3008965432996492,4.86122877970763,5.347709707250639
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.7079320863309353,4.4245755395683455,869.0826965290573,1532.5685513171516,215.87178776288056,336.59858545910924,475.464039859911,0.21963036183263893,0.5748491683703094,0.40695417108999626,0.30097791524093903,4.888216949767221,5.371059793352694
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.7136863309352518,4.4605395683453235,877.9093424698125,1535.2995577255574,217.8130282839535,338.1134814754404,473.75052997509874,0.22022639150390472,0.578164478351864,0.41262808523203565,0.30105824570321615,4.91495597582533,5.394237610700553
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.7194405755395684,4.496503597122302,886.7516749211611,1538.0207530478826,219.76296311573404,339.6203571940188,472.0540054399913,0.22081649842565262,0.5814280971913484,0.4183029648782198,0.30113761066134864,4.941451138265608,5.417246537408208
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.7251948201438849,4.53246762589928,895.6096377089178,1540.7322334190164,221.721545499753,341.1190192498248,470.3739091119052,0.22140058593624187,0.5846416344011962,0.4239790849082024,0.3012157352356825,4.96770914691432,5.440086887306325
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.7309490647482015,4.568431654676259,904.4831752028571,1543.434091891157,223.68872766763016,342.6093088047071,468.7097266841577,0.22197858049442898,0.5878057285160059,0.42965604751240977,0.30129301723579177,4.993733406210692,5.462764660038483
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.736703309352518,4.604395683453237,913.3722322996837,1546.1264186782762,225.66446103290923,344.0742432702412,467.06098597192204,0.2225395278895609,0.5909219749645997,0.43533417452554646,0.3013691348269716,5.019530460473597,5.485279654091574
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.7424575539568344,4.640359712230215,922.2767544073982,1548.8096441603072,227.64850238327426,345.5442367456549,465.546390514305,0.2231031024687304,0.5939910527714107,0.4410131441129066,0.30144440984392784,5.045103743874123,5.5076370796864795
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.748211798561151,4.676323741007194,931.1966913757293,1551.4835107951671,229.64115315260193,347.023255688978,463.8081360100607,0.22367189420603087,0.597013885912497,0.44669283334457127,0.3015189652165798,5.070457460910739,5.5298403808523595
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.7539660431654676,4.712287769784172,940.1319856487567,1554.1477405156595,231.6422157765156,348.4809581574782,462.19689286683115,0.22422640336745187,0.5999921231013383,0.45237368698516417,0.3015923561803034,5.0955981785443445,5.5518881700620435
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.7597202877697842,4.748251798561151,949.0825838760753,1556.802739104046,233.6516424989714,349.9304812217369,460.59967591116947,0.22477509348623387,0.6029263540462173,0.458055383199979,0.30166490456980516,5.120528896658674,5.5737854651301015
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.7654745323741007,4.784215827338129,958.048433171706,1559.4485862521724,235.66938694342775,351.37237944358407,459.01613122418433,0.22531834812716614,0.6058175711616998,0.4637379219890156,0.3017366103850851,5.145253913993978,5.595534514160934
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.7712287769784173,4.820179856115108,967.0294811023766,1562.0853596914633,237.69540773600963,352.8082246564472,457.44593134188847,0.2258571994594024,0.608666577849301,0.46942118042235503,0.30180759655606226,5.169776863304622,5.617138536626335
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.7769830215827338,4.856143884892086,976.025675676679,1564.713135327802,239.72967658960349,354.2417577231911,455.8887692260215,0.2263940589013964,0.6114746283542107,0.47510540435983384,0.30187761722289996,5.194102834622373,5.638597633393043
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.7827372661870504,4.892107913669065,985.0369653349031,1567.3319873685605,241.7721951820142,355.6809656708522,454.34436156361636,0.2269340309119929,0.6142423118343266,0.48079034794161457,0.30194691824543585,5.218234678702285,5.659915945790031
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.7884915107913669,4.928071942446043,994.0632989396556,1569.9419884337942,243.8230271447427,357.14077775394213,452.8124399601521,0.22748660803080564,0.6169706679649157,0.4864761340976152,0.3020153766937517,5.242176705875245,5.681094505343108
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.7942457553956834,4.964035971223021,1003.1046257669733,1572.5432096588959,245.88234596875824,358.64102712772717,451.2927568073141,0.22806433866165168,0.619660146308168,0.4921624409931306,0.3020833144025528,5.265931243349246,5.702137965008022
rks,,374.1246008659823,2.9343794358079145,517.6872568264379,0.8,5.0,1012.1608954981243,1575.1400585697063,247.95044353521524,360.166638749245,451.2927568073053,0.22865689739126535,0.6223121417409796,0.4978497133927837,0.3021502866072163,5.289503714135323,5.723044621875291
